ENTITY_ID,CALL_ID,VERSION_ID,DATE,CALL_NAME,COMPANY_NAME,CONSUMER_STRENGTH_EXTRACT_FILT_MD,CONSUMER_WEAKNESS_EXTRACT_FILT_MD,CONSUMER_REDUCED_SPENDING_PATTERNS_EXTRACT_FILT_MD,CONSUMER_STRENGTH_EXTRACT_FILT_QA,CONSUMER_WEAKNESS_EXTRACT_FILT_QA,CONSUMER_REDUCED_SPENDING_PATTERNS_EXTRACT_FILT_QA,INCREASED_CONSUMPTION_EXTRACT_FILT_MD,INCREASED_CONSUMPTION_EXTRACT_FILT_QA,REDUCED_CONSUMPTION_EXTRACT_FILT_MD,REDUCED_CONSUMPTION_EXTRACT_FILT_QA
000C35-E,3103214,7586231,2024-10-30 00:00:00.000,Q3 2024 Earnings Call,"Amgen, Inc.",[],[],[],[],[],[],"[
  ""And sales of 10 products grew by double digits or better, including Repatha, TEZSPIRE, BLINCYTO, EVENITY and TAVNEOS, all brands that are important to our future growth trajectory.""
]","[
  ""I think you mentioned that there's high interest in the customers that you've talked to.""
]",[],[]
072GKL-E,2980265,7418409,2024-07-23 00:00:00.000,Q2 2024 Earnings Call,,"[
  ""This progress of smoke-free product is reflected in a rapidly growing consumer base, with around 36.5 million estimated adult users as of June, the 30th, and our products now available across 90 markets worldwide."",
  ""Our continuous innovation is a key driver of this growth, with Q2 seeing a strong step-up in user acquisition following the launch of ILUMA i and further innovative TEREA variants, such as capsule consumables."",
  ""For 2024, we are now forecasting a US shipment range of 560 million cans to 580 million cans to reflect strongly increasing demand from adult nicotine user and the progress made on increasing our production capacity.""
]",[],[],"[
  ""We've been seeing consumer sentiment going up with some very good reaction to this product.""
]","[
  ""And therefore, the consumer offtake has been impacted quicker than what we were anticipating by the absence of a flavor product after the implementation of the flavor ban, and that has had some impact on the growth.""
]",[],"[
  ""This progress of smoke-free product is reflected in a rapidly growing consumer base, with around 36.5 million estimated adult users as of June, the 30th, and our products now available across 90 markets worldwide."",
  ""The increase in both total and IQOS user was broad-based, with notable progress in Japan, Europe and newer growth markets, such as Indonesia, in addition to ZYN's strong traction with legal age nicotine user in the US."",
  ""For 2024, we are now forecasting a US shipment range of 560 million cans to 580 million cans to reflect strongly increasing demand from adult nicotine user and the progress made on increasing our production capacity."",
  ""We continue to observe good repeat purchase and conversion rate, which is often a challenge for this category."",
  ""For Q3, we forecast a record high quarterly adjusted diluted EPS of $1.77 to $1.82 despite a significant step-up in commercial spending and an unfavorable currency impact of $0.02 at prevailing rates.""
]","[
  ""We believe, given what we see from the potential consumer demand today that in term of what we produce at a certain point in Q4 versus what the consumer offtake could be without restriction, we're going to be good."",
  ""We've been seeing consumer sentiment going up with some very good reaction to this product.""
]",[],"[
  ""And therefore, the consumer offtake has been impacted quicker than what we were anticipating by the absence of a flavor product after the implementation of the flavor ban, and that has had some impact on the growth.""
]"
0058W5-E,3131223,7649084,2024-12-03 00:00:00.000,Q3 2025 Earnings Call,"Salesforce, Inc.","[
  ""Our customer success with Agentforce and our AI solutions is driving strong results.""
]",[],[],"[
  ""We are seeing incredible traction with our customers as add-ons to many of our Service Cloud offerings.""
]",[],[],[],[],[],"[
  ""And at $2 a conversation, we feel like the value is very high for our customers, given what they're spending today in a lot of their conversations...  I'd just say our customers really understand the cost of their labor right now.""
]"
0B49NF-E,3070020,7447761,2024-08-06 00:00:00.000,Q2 2024 Earnings Call,"Uber Technologies, Inc.","[
  ""These are super strong results that we're proud of, but I also understand there are two big questions out there that I want to address before we head into Q&A. First, the strength of the consumer and how Uber will perform in a recession."",
  ""Based on what we're seeing today, the Uber consumer is in great shape."",
  ""Our audience is bigger than ever and using our services more frequently than ever."",
  ""While our consumers tend to be higher income, we're not seeing any softness or trading down across any income cohort.""
]",[],[],[],"[
  ""In terms of a consumer downturn scenario on Mobility, we see these circumstances in a number of markets.""
]","[
  ""In terms of a consumer downturn scenario on Mobility, we see these circumstances in a number of markets.""
]","[
  ""These are super strong results that we're proud of, but I also understand there are two big questions out there that I want to address before we head into Q&A. First, the strength of the consumer and how Uber will perform in a recession."",
  ""Based on what we're seeing today, the Uber consumer is in great shape."",
  ""Our audience is bigger than ever and using our services more frequently than ever."",
  ""While our consumers tend to be higher income, we're not seeing any softness or trading down across any income cohort."",
  ""In fact, in Q2, the number of first-time consumers on Uber Eats in the US was higher than at any point over the past five quarters.""
]","[
  ""Just one very encouraging trend on Grocery & Retail is that ad spend on Grocery & Retail more than tripled on a year-on-year basis."",
  ""We talked about Instacart baskets being 20% higher than our base basket sizes, and we're seeing the demand come from a lot of suburban markets.""
]",[],"[
  ""I wonder if you could revisit the consumer downturn scenario."",
  ""In terms of a consumer downturn scenario on Mobility, we see these circumstances in a number of markets."",
  ""Maybe one data point on TAM that I think is helpful for folks is our monthly penetration of consumers, and we define that as folks who are over 18 years, is less than 20% across our top 10 countries."",
  ""I'd also say that when we look at the category levels that folks are shopping at on the merchant side, we're continuing to see folks shopping at what we would have categorized as a more expensive or I think it's a $2 sign category versus the single dollar sign.""
]"
00DYYX-E,3064065,7423969,2024-07-25 00:00:00.000,Q2 2024 Earnings Call,"AbbVie, Inc.",[],[],"[
  ""Consistent with what we experienced in the US, economic challenges have impacted JUVÉDERM sales growth more than other areas of our portfolio, based upon JUVÉDERM's relatively higher price point.""
]","[
  ""So, all of the indications are really hitting their stride, so we can see the impact of, obviously, consumer investments we've made.""
]",[],[],[],"[
  ""So, all of the indications are really hitting their stride, so we can see the impact of, obviously, consumer investments we've made.""
]","[
  ""In China, our largest international market, sales growth continued to be impacted by sustained economic headwinds, as well as a challenging comparison to the second quarter of last year, which benefited from a strong post-COVID recovery.""
]",[]
000Y1Z-E,3104038,7573783,2024-10-24 00:00:00.000,Q3 2024 Earnings Call,Union Pacific Corp.,"[
  ""Lastly export grain business was up for the quarter, primarily driven by corn and wheat, we continue to win business moving to Mexico as their domestic consumption outpaces production.""
]",[],[],[],[],[],"[
  ""Lastly export grain business was up for the quarter, primarily driven by corn and wheat, we continue to win business moving to Mexico as their domestic consumption outpaces production.""
]",[],[],[]
000LR9-E,2982524,7467143,2024-08-13 00:00:00.000,Q2 2024 Earnings Call,"The Home Depot, Inc.",[],"[
  ""During the quarter, higher interest rates and greater macroeconomic uncertainty pressured consumer demand more broadly, resulting in weaker spend across home improvement projects."",
  ""When we look at the performance in the first six months of the year, as well as continued uncertainty around underlying consumer demand, we believe a more cautious sales outlook is warranted for the year."",
  ""We continue to see softer engagement in larger discretionary projects where customers typically use financing to fund a project such as kitchen and bath remodels."",
  ""As you heard from Ted, given the softer-than-expected performance in the first half of the year and reflecting continued uncertainty around underlying consumer demand, we believe a more cautious outlook for the year is warranted."",
  ""While comparable sales for the company are not currently on the trajectory for the low-end of the range, a negative 4% comp implies incremental pressure on consumer demand beyond what we are seeing today.""
]","[
  ""During the quarter, higher interest rates and greater macroeconomic uncertainty pressured consumer demand more broadly, resulting in weaker spend across home improvement projects."",
  ""When we look at the performance in the first six months of the year, as well as continued uncertainty around underlying consumer demand, we believe a more cautious sales outlook is warranted for the year."",
  ""We continue to see softer engagement in larger discretionary projects where customers typically use financing to fund a project such as kitchen and bath remodels."",
  ""As you heard from Ted, given the softer-than-expected performance in the first half of the year and reflecting continued uncertainty around underlying consumer demand, we believe a more cautious outlook for the year is warranted."",
  ""While comparable sales for the company are not currently on the trajectory for the low-end of the range, a negative 4% comp implies incremental pressure on consumer demand beyond what we are seeing today.""
]","[
  ""As we said in the prior couple few quarters, the consumer remains engaged."",
  ""Our consumer in particular remains quite healthy."",
  ""Again, these are consumers who have seen their home values go up 50% in the last four years.""
]","[
  ""So, it sounds like you guys are seeing a bit more of a shift towards, let's call it, broader consumer weakness from what previously seemed to be hesitancy around finance projects."",
  ""Can you provide a couple examples just so we can better understand kind of the incremental hesitancy on consumer spending patterns?"",
  ""And then, Richard, you've talked about the consumer deferring projects over the past few quarters."",
  ""That's also impacting customers' interest in financing larger projects."",
  ""There's just a lot of noise with political and geopolitical environment, unemployment ticked up, inflation keeps eating away at disposable income, and I think people just took a pause as we've progressed through the quarter – or more of a pause because of these macro uncertainties.""
]","[
  ""So, it sounds like you guys are seeing a bit more of a shift towards, let's call it, broader consumer weakness from what previously seemed to be hesitancy around finance projects."",
  ""Can you provide a couple examples just so we can better understand kind of the incremental hesitancy on consumer spending patterns?"",
  ""And then, Richard, you've talked about the consumer deferring projects over the past few quarters."",
  ""That's also impacting customers' interest in financing larger projects."",
  ""There's just a lot of noise with political and geopolitical environment, unemployment ticked up, inflation keeps eating away at disposable income, and I think people just took a pause as we've progressed through the quarter – or more of a pause because of these macro uncertainties."",
  ""But those things that are components of a large project, kitchen, bath, flooring, lighting, are all under pressure; and our customers tell us it's because that large project is being deferred."",
  ""While we did see some softness in July, as we alluded to in Ted's comments, there's no question that the extreme heat took some sales in weather-related categories, think ACs and fans, think air circulation, think watering.""
]",[],"[
  ""As we said in the prior couple few quarters, the consumer remains engaged."",
  ""Our consumer in particular remains quite healthy."",
  ""Again, these are consumers who have seen their home values go up 50% in the last four years.""
]","[
  ""During the quarter, higher interest rates and greater macroeconomic uncertainty pressured consumer demand more broadly, resulting in weaker spend across home improvement projects."",
  ""When we look at the performance in the first six months of the year, as well as continued uncertainty around underlying consumer demand, we believe a more cautious sales outlook is warranted for the year."",
  ""As you heard from Ted, during the second quarter, the higher interest rate environment and greater macroeconomic uncertainty pressured overall project demand."",
  ""We continue to see softer engagement in larger discretionary projects where customers typically use financing to fund a project such as kitchen and bath remodels."",
  ""As you heard from Ted, given the softer-than-expected performance in the first half of the year and reflecting continued uncertainty around underlying consumer demand, we believe a more cautious outlook for the year is warranted."",
  ""While comparable sales for the company are not currently on the trajectory for the low-end of the range, a negative 4% comp implies incremental pressure on consumer demand beyond what we are seeing today.""
]","[
  ""So, it sounds like you guys are seeing a bit more of a shift towards, let's call it, broader consumer weakness from what previously seemed to be hesitancy around finance projects."",
  ""Can you provide a couple examples just so we can better understand kind of the incremental hesitancy on consumer spending patterns?"",
  ""And then, Richard, you've talked about the consumer deferring projects over the past few quarters."",
  ""That's also impacting customers' interest in financing larger projects."",
  ""There's just a lot of noise with political and geopolitical environment, unemployment ticked up, inflation keeps eating away at disposable income, and I think people just took a pause as we've progressed through the quarter – or more of a pause because of these macro uncertainties.""
]"
0029GL-E,3106349,7586144,2024-10-30 00:00:00.000,Q3 2024 Earnings Call,"Booking Holdings, Inc.","[
  ""We continue to see a healthy number of new customers coming to Booking.com through the flight vertical and are encouraged by the number of these customers and returning customers that also see the value of the other services we offer on our platform."",
  ""In conclusion, I'm encouraged by our strong third quarter results and the continued resilience of leisure travel demand.""
]",[],[],[],[],[],"[
  ""We continue to be encouraged by the strength of our underlying business, the health of the travel industry and the attractiveness of our products."",
  ""As we look ahead to the fourth quarter, we expect to continue to see healthy levels of room night growth as demand for travel remains resilient."",
  ""We continue to see a healthy number of new customers coming to Booking.com through the flight vertical and are encouraged by the number of these customers and returning customers that also see the value of the other services we offer on our platform."",
  ""In conclusion, I'm encouraged by our strong third quarter results and the continued resilience of leisure travel demand."",
  ""In our other travel verticals, we saw airline tickets booked on our platforms in the third quarter increased 39%, driven by the continued growth of flight offerings by Booking.com and Agoda.""
]","[
  ""But then, we also believe there's a general underlying improvement what we are seeing in Europe in terms of the general demand for our products and services.""
]",[],[]
0FPWZZ-E,3066985,7418742,2024-07-23 00:00:00.000,Q2 2024 Earnings Call,"Alphabet, Inc.","[
  ""We continue to see strong customer interest, winning leading brands like Hitachi, Motorola Mobility, and KPMG.""
]",[],[],[],[],[],"[
  ""We continue to see strong customer interest, winning leading brands like Hitachi, Motorola Mobility, and KPMG."",
  ""Search and other revenues grew 14% year-on-year led by growth in the retail vertical, followed by Financial Services."",
  ""Luxury jewelry retailer Tiffany leveraged Demand Gen during the holiday season and saw 2.5% brand lift in consideration and actions such as adding items to carts and booking appointments."",
  ""Google Search and other advertising revenues of $48.5 billion in the quarter were up 14%, led again by growth in Retail, followed by the financial services vertical.""
]",[],[],"[
  ""And so what you're also seeing here is with YouTube, we were anniversary-ing the ramp in APAC-based retailers that began in the second quarter last year and foreign exchange headwinds as well that we noted.""
]"
002Q2X-E,3062718,7424073,2024-07-25 00:00:00.000,Q2 2024 Earnings Call,"Honeywell International, Inc.",[],[],[],[],[],"[
  ""Was hoping to get some commentary if you're seeing any of the election worries delaying customer decisions and it's not really related.""
]","[
  ""Our confidence in our sustainable technology solutions business remains unchanged as the strong demand profile will drive robust growth for the year.""
]",[],[],"[
  ""Was hoping to get some commentary if you're seeing any of the election worries delaying customer decisions and it's not really related.""
]"
000NB6-E,3054200,7408709,2024-07-17 00:00:00.000,Q2 2024 Earnings Call,Johnson & Johnson,[],[],[],[],[],[],"[
  ""Excluding the impact of the COVID-19 vaccine, sales growth was 7.2% worldwide, and growth of 6.4% outside of the US."",
  ""Demand remained strong while sequential growth slowed due to adoption of recently approved longer duration dosing intervals.""
]",[],[],[]
000FHS-E,3102261,7567901,2024-10-22 00:00:00.000,Q3 2024 Earnings Call,Danaher Corp.,"[
  ""Now, we've seen demand at these customers steadily improve throughout the year as they're moving past inventory destocking and anticipate this gradual recovery will continue over the coming quarters."",
  ""Favorable volume was driven in part by customers purchasing in preparation for the upcoming respiratory season.""
]","[
  ""In China, orders and underlying activity levels remain weak, particularly for equipment, as customers continue to conserve their capital."",
  ""Now, in the meantime, many customers are delaying purchasing decisions.""
]","[
  ""In China, orders and underlying activity levels remain weak, particularly for equipment, as customers continue to conserve their capital."",
  ""Now, in the meantime, many customers are delaying purchasing decisions.""
]","[
  ""Now in contrast to the equipment, constrained environment, consumables and service grew in the quarter as lab and research facilities and institutions activity has started to stabilize."",
  ""So we do see equipment being constrained, but consumables are starting to move.""
]","[
  ""And so we're seeing a bit less consumption in that area.""
]","[
  ""On the gene reading side of the house, we do still see the market softer as particularly in the smaller customer emerging biotech segment, we see less activity."",
  ""And so we're seeing a bit less consumption in that area.""
]","[
  ""Now, we've seen demand at these customers steadily improve throughout the year as they're moving past inventory destocking and anticipate this gradual recovery will continue over the coming quarters."",
  ""Outside of China, our end markets are relatively stable, and we were encouraged to see early signs of improvement in demand among our pharma and biopharma customers, particularly in North America."",
  ""Favorable volume was driven in part by customers purchasing in preparation for the upcoming respiratory season.""
]",[],"[
  ""In China, orders and underlying activity levels remain weak, particularly for equipment, as customers continue to conserve their capital."",
  ""Announced stimulus measures in China have not yet translated into meaningful order activity as customers are still awaiting details on the implementation of these programs."",
  ""Now, in the meantime, many customers are delaying purchasing decisions.""
]","[
  ""You guys mentioned again this quarter that the smaller customers and bioprocessing not coming back as fast."",
  ""But coming back to China, we're all aware, of course, of the announced stimulus, but that really hasn't translated into meaningful orders for us as customers continue to wait for those details."",
  ""And so we're seeing a bit less consumption in that area.""
]"
072GKL-E,2980264,7568109,2024-10-22 00:00:00.000,Q3 2024 Earnings Call,,"[
  ""We spoke last quarter about our expectation for a strong H2 delivery, with continued user growth momentum supported by our commercial program, including events to celebrate the 10-year milestone.""
]",[],"[
  ""While gauging the level of underlying demand is not an exact science in the current circumstances, our promotional and commercial activity has naturally been lower as we prioritize meeting existing consumer needs over growing the legal age user base from other nicotine categories.""
]","[
  ""And as we said, we continue to expect for Q4 a renewed momentum on consumer offtake or what we call adjusted in-market sales, which is really what matters.""
]",[],[],"[
  ""We spoke last quarter about our expectation for a strong H2 delivery, with continued user growth momentum supported by our commercial program, including events to celebrate the 10-year milestone."",
  ""We are seeing good repeat purchase and regular usage within a competitive environment, as we continue to build distribution and brand awareness."",
  ""For US ZYN, we forecast shipment volume at the upper end of our prior guidance, in the range of 570 million to 580 million cans, reflecting the progress made on capacity expansion, as well as continued strong demand.""
]","[
  ""And as we said, we continue to expect for Q4 a renewed momentum on consumer offtake or what we call adjusted in-market sales, which is really what matters."",
  ""Sometimes you have increasing the prevalence, sometimes you have demographics that are playing positively for the consumption of cigarettes.""
]","[
  ""While gauging the level of underlying demand is not an exact science in the current circumstances, our promotional and commercial activity has naturally been lower as we prioritize meeting existing consumer needs over growing the legal age user base from other nicotine categories.""
]",[]
000P56-E,2884148,7585899,2024-10-30 00:00:00.000,Q3 2024 Earnings Call,Eli Lilly & Co.,[],[],[],"[
  ""So, I think the in-market data, you guys can all read and you see, Geoff yourself, and we do see acceleration of both brands in Q3 over Q2 in actual consumption, and our estimate is that will continue or accelerate as we add US stimulation to that demand, which, as Patrik said, we're going to begin doing here really mid-November in earnest.""
]",[],[],"[
  ""US demand for Mounjaro and Zepbound has been strong and continues to grow as we expand both access and supply.""
]","[
  ""So, I think the in-market data, you guys can all read and you see, Geoff yourself, and we do see acceleration of both brands in Q3 over Q2 in actual consumption, and our estimate is that will continue or accelerate as we add US stimulation to that demand, which, as Patrik said, we're going to begin doing here really mid-November in earnest."",
  ""So, I think Lucas mentioned, we're seeing acceleration in demand, but that means acceleration in supply during this year, and we expect strong growth on the total for next year, and we'll lay out the details when we get into the guide call."",
  ""When we talk about, more so from the demand perspective, I think in the US in particular, the proxy that we alluded to on the growth that we see across both Mounjaro and Zepbound in TRx of that 25% sequential quarter-on-quarter, it's a good proxy to start basically trending out into next year, more so to provide more perspective from the market side and the demand side than the manufacturer.""
]",[],[]
000BY7-E,3059807,7412825,2024-07-19 00:00:00.000,Q2 2024 Earnings Call,American Express Co.,"[
  ""Our continued strong performance starts with our premium customers who are high-spending, long tenured and have excellent credit profiles."",
  ""And we continue to attract large numbers of high-quality premium customers with our superior products as seen in the consistently strong new account acquisitions and 24 consecutive quarters of double-digit growth in card fee revenue we've delivered."",
  ""US Consumer grew billings at 6% this quarter, with balanced growth across both goods and services, and T&E. Our premium customer base continues to demonstrate steady growth."",
  ""We also saw growth across all generations, Millennial and Gen Z customers grew their spending 13% and continued to drive our highest billed business within this segment."",
  ""We continued to see double-digit growth in spending from international consumers and from international SME and large corporate customers.""
]",[],[],"[
  ""Yeah, so I think, look, in US consumer you saw a little bit of a sequential decline but also remember last quarter we had the extra day, so it's not really apples-to-apples, but listen, the US consumer was 6% up for the quarter, continued to be strongly influenced by Millennial and GenZ growth."",
  ""It's now up to 33% of our total Billings and they're up 13%, and so we feel good where the US consumer is."",
  ""In both the US consumer and in small business, retention is still strong and acquisition is still strong, and so what I like about where we're sitting is, as the economy rebounds, whenever that may be, organic will pick up, driving future growth.""
]","[
  ""US consumer we saw a little bit of a slowdown from eight to six."",
  ""Are you seeing a broader slowdown in the consumer?""
]","[
  ""Are you seeing a broader slowdown in the consumer?""
]","[
  ""Our continued strong performance starts with our premium customers who are high-spending, long tenured and have excellent credit profiles."",
  ""Card member spending has increased by almost 40%, cards-in-force globally have risen by around 23 million or about 20% and a number of merchant locations on our network has grown by over 30 million or nearly 50%."",
  ""The stability in spend growth was also visible by category, where we saw 6% growth in goods and services, 7% growth in travel and entertainment spending."",
  ""Stepping back, while spend growth in certain categories was slightly higher, or lower versus the prior quarter, overall spend growth was stable, and we continued to see strong growth in the number of transactions from our card members which grew 9% this quarter."",
  ""US Consumer grew billings at 6% this quarter, with balanced growth across both goods and services, and T&E. Our premium customer base continues to demonstrate steady growth."",
  ""We also saw growth across all generations, Millennial and Gen Z customers grew their spending 13% and continued to drive our highest billed business within this segment."",
  ""This younger card members continue to demonstrate strong engagement, and we see that they transact over 25% more on average than our older customers."",
  ""We continued to see double-digit growth in spending from international consumers and from international SME and large corporate customers."",
  ""The pace of earnings generation in the core business combined with a strong demand we are seeing in the market for our products is enabling us to invest around 15% more compared to marketing last year.""
]","[
  ""Yeah, so I think, look, in US consumer you saw a little bit of a sequential decline but also remember last quarter we had the extra day, so it's not really apples-to-apples, but listen, the US consumer was 6% up for the quarter, continued to be strongly influenced by Millennial and GenZ growth."",
  ""It's now up to 33% of our total Billings and they're up 13%, and so we feel good where the US consumer is."",
  ""You know, when our consumer, a lot of their spending is discretionary and for our consumer, if they decide they're going to pullback, they'll pullback a little bit on discretionary but they'll continue to pay their bills, which is why our credit numbers continue to be so strong, and we continue to widen the gap between us and our competitors, so we feel that look, the US consumers been pretty consistent and we think it's going to be pretty consistent throughout the year."",
  ""In both the US consumer and in small business, retention is still strong and acquisition is still strong, and so what I like about where we're sitting is, as the economy rebounds, whenever that may be, organic will pick up, driving future growth.""
]",[],"[
  ""US consumer we saw a little bit of a slowdown from eight to six."",
  ""Are you seeing a broader slowdown in the consumer?"",
  ""Is it fair to say that you're planning for the softer spending environment to continue for the next couple of quarters so discount revenue growth will be at current quarter levels probably a fair way to think about it or are you thinking any change in that trajectory, and then just relatedly on spending if I could just, if you could just tell us, what happened in large and global spend?"",
  ""Obviously, organic spending we'd like to see a little bit higher, but it is a slower growth economic environment but one thing I will point out before touching on SME.""
]"
008L5S-E,3106353,7571065,2024-10-23 00:00:00.000,Q3 2024 Earnings Call,"ServiceNow, Inc.","[
  ""Retail and hospitality also had a fantastic quarter, growing over 80% year-over-year."",
  ""The number of customers paying us $20 million or more grew nearly 40% year-over-year, powered by large deal momentum.""
]",[],[],[],[],[],"[
  ""With Now Assist, we have 44 customers spending more than $1 million in ACV, including six over $5 million, and two over $10 million, and this continues to be our fastest-growing product ever, and an accelerant to our cross-enterprise expansion."",
  ""Retail and hospitality also had a fantastic quarter, growing over 80% year-over-year."",
  ""As Bill mentioned, we now have 44 customers spending more than $1 million in Now Assist, including six over $5 million and two over $10 million."",
  ""With more proof points from real-world case studies, we're seeing rising demand from customers increasing confidence in Now Assist's ability to deliver significant productivity improvements and savings.""
]","[
  ""Bill, I mean – or Gina, you called out some unbelievable growth rates from the TMT vertical, from the retail vertical."",
  ""And Gartner expects global IT spending to grow almost 10.5% next year, and that's double what it was in 2023.""
]",[],[]
000C35-E,3062423,7449742,2024-08-06 00:00:00.000,Q2 2024 Earnings Call,"Amgen, Inc.",[],[],[],[],[],[],"[
  ""Sales of 12 products grew at least double digits including Repatha, TEZSPIRE, EVENITY, TAVNEOS and BLINCYTO, all brands that are important to our future growth."",
  ""Sales increased 76% year-over-year primarily driven by uptake of the pre-filled, single-use pen.""
]",[],[],[]
0JCLYY-E,3079619,7500028,2024-09-05 00:00:00.000,Q3 2024 Earnings Call,Broadcom Inc.,[],[],[],[],[],[],[],[],[],[]
000KYG-E,3086727,7567602,2024-10-22 00:00:00.000,Q3 2024 Earnings Call,GE Aerospace,"[
  ""Demand for our services and products remains robust, highlighted by departures up high single digits year to date and LEAP share of global narrowbody departures increasing over 20%.""
]",[],[],[],[],[],"[
  ""Orders were up 28%, driven by robust demand, and we delivered strong earnings and cash."",
  ""Demand for our services and products remains robust, highlighted by departures up high single digits year to date and LEAP share of global narrowbody departures increasing over 20%.""
]",[],[],[]
003GNF-E,3060664,7440734,2024-08-01 00:00:00.000,Q2 2024 Earnings Call,ConocoPhillips,[],[],[],[],[],[],[],[],[],[]
000V67-E,3103144,7602114,2024-11-06 00:00:00.000,Q4 2024 Earnings Call,"QUALCOMM, Inc.","[
  ""We anticipate QCT IoT revenues to increase by more than 20% on a year-over-year basis, with growth across consumer, industrial and networking.""
]",[],[],[],"[
  ""I guess first question was hoping to revisit IoT business growing nicely for you year-on-year, and pretty much every other company that I've come across is seeing challenges there, particularly parts of consumer and industrial.""
]",[],"[
  ""We anticipate QCT IoT revenues to increase by more than 20% on a year-over-year basis, with growth across consumer, industrial and networking.""
]",[],[],"[
  ""Are these customers concerned about potential tariffs with given the results of the election?"",
  ""I guess first question was hoping to revisit IoT business growing nicely for you year-on-year, and pretty much every other company that I've come across is seeing challenges there, particularly parts of consumer and industrial.""
]"
000NB6-E,3096344,7555321,2024-10-15 00:00:00.000,Q3 2024 Earnings Call,Johnson & Johnson,[],[],[],[],[],[],"[
  ""Demand remained strong while sequential growth was flat, due to continued adoption of longer-duration dosing intervals.""
]",[],[],[]
000HLG-E,3106381,7622421,2024-11-14 00:00:00.000,Q4 2024 Earnings Call,The Walt Disney Co.,[],[],[],"[
  ""So, if you were to look at the numbers for Inside Out 1 as Inside Out 2's trailer hit or what's happening with the first Moana film or what's happening with a number of Marvel properties since Deadpool & Wolverine came out, and I could go on and on, it's quite interesting for us in terms of raising consumption."",
  ""In domestic, we certainly feel like the consumer is strengthening.""
]","[
  ""In addition to that, we saw some consumer softness in Shanghai.""
]","[
  ""In addition to that, we saw some consumer softness in Shanghai.""
]","[
  ""In film, we're extremely proud of our performance at the summer box office fueled by the top two movies of the year to-date, Inside Out 2, and Deadpool & Wolverine.""
]","[
  ""And one of the things that we've seen lately that is heartening is that when we have success in a feature film or even when there is expected success, the consumption of basically prior films – or movies that have been made prior to the one that's coming out, goes up, spikes significantly on the platform."",
  ""So, if you were to look at the numbers for Inside Out 1 as Inside Out 2's trailer hit or what's happening with the first Moana film or what's happening with a number of Marvel properties since Deadpool & Wolverine came out, and I could go on and on, it's quite interesting for us in terms of raising consumption."",
  ""In domestic, we certainly feel like the consumer is strengthening.""
]",[],"[
  ""In addition to that, we saw some consumer softness in Shanghai.""
]"
000Y1Z-E,3062683,7423148,2024-07-25 00:00:00.000,Q2 2024 Earnings Call,Union Pacific Corp.,"[
  ""Petrochemicals volume continued to grow due to improved domestic demand in plastics and strong business development wins in our Industrial chemicals markets from customers located along the Gulf Coast.""
]",[],[],[],[],[],[],[],"[
  ""And while we have seen imports drive pockets of increased demand, on the domestic side, the overall market remains soft."",
  ""Although we worked hard to minimize impact on weather on our service product, we know customers felt the impact, particularly those located in the affected areas.""
]",[]
000N1N-E,3110007,7579991,2024-10-23 00:00:00.000,Q3 2024 Earnings Call,International Business Machines Corp.,[],"[
  ""However, a pause in discretionary spending is impacting our Consulting business, this is due to economic uncertainty, which stems from several temporary factors, including geopolitical issues, upcoming elections, and the changing landscape of interest rates and inflation levels.""
]","[
  ""However, a pause in discretionary spending is impacting our Consulting business, this is due to economic uncertainty, which stems from several temporary factors, including geopolitical issues, upcoming elections, and the changing landscape of interest rates and inflation levels."",
  ""Consulting was flat and continued to be impacted by a dynamic market environment as clients reprioritized spending and Infrastructure was down 7%, reflecting product cycle dynamics."",
  ""While there was strength in cloud-based application services across modernization, development and management, we continue to see clients reprioritizing spending away from on-prem customized services.""
]",[],[],"[
  ""Now on Consulting, I acknowledged in the call that there is some macro issues that will impact discretionary labor."",
  ""I think these curves will inflect as we move into 2025, because as we start wrapping around the short-term discretionary pullback that's impacting that traditional near-term revenue, we're going to start seeing this long-term growth vector pick up as we go forward, which then has multiplier effects of our software and our hardware going forward."",
  ""First, we're going to start wrapping on the pullback when we started talking about the short-term pause in discretionary spending as clients are looking at cost productivity to fuel investment into GenAI projects that have longer duration.""
]",[],[],"[
  ""However, a pause in discretionary spending is impacting our Consulting business, this is due to economic uncertainty, which stems from several temporary factors, including geopolitical issues, upcoming elections, and the changing landscape of interest rates and inflation levels."",
  ""Consulting was flat and continued to be impacted by a dynamic market environment as clients reprioritized spending and Infrastructure was down 7%, reflecting product cycle dynamics."",
  ""As we discussed throughout this year, we are operating in a challenging macroeconomic environment and see no change in client buying behavior."",
  ""Despite the weak current demand environment, we are well-positioned to capture growth from generative AI."",
  ""While there was strength in cloud-based application services across modernization, development and management, we continue to see clients reprioritizing spending away from on-prem customized services.""
]","[
  ""Now on Consulting, I acknowledged in the call that there is some macro issues that will impact discretionary labor."",
  ""I think these curves will inflect as we move into 2025, because as we start wrapping around the short-term discretionary pullback that's impacting that traditional near-term revenue, we're going to start seeing this long-term growth vector pick up as we go forward, which then has multiplier effects of our software and our hardware going forward."",
  ""First, we're going to start wrapping on the pullback when we started talking about the short-term pause in discretionary spending as clients are looking at cost productivity to fuel investment into GenAI projects that have longer duration.""
]"
